Date,Close price,Open price,High price,Low price,Volume,
16/12/2014,535.14,545.33,545.66,535,128.02,
15/12/2014,547.93,550.8,554.35,547.93,84.73,
12/12/2014,553.93,547.69,554.82,547.69,77.36,
11/12/2014,550.11,549.78,557.96,547.55,95.72,
10/12/2014,557.19,550.35,558.47,544.78,119.41,
9/12/2014,555.31,567.55,567.55,554.51,191.55,
8/12/2014,571.68,577.44,577.44,569.24,113.55,
5/12/2014,578.76,578.52,582.42,578.18,106.68,
4/12/2014,578.38,576.63,581.27,576.63,108.39,
3/12/2014,574.88,570.48,575.95,570.44,119.14,
2/12/2014,569.43,570.44,570.79,568.55,101.63,
1/12/2014,568.01,566.22,571.69,565.09,123.86,
28/11/2014,566.58,570.61,572.12,565.1,145.68,
27/11/2014,572.89,575.63,575.82,567.36,117.67,
26/11/2014,576.04,587.58,588.16,575.09,162.04,
25/11/2014,585.91,583.53,588.42,583.53,114.07,
24/11/2014,582.53,585.08,586.54,580.92,115.96,
21/11/2014,588.03,594.71,596.02,588.03,160.14,
20/11/2014,593.32,592.17,594.76,589.84,152.66,
19/11/2014,588.35,594.88,597.29,588.35,162.36,
18/11/2014,594.25,600.86,602.53,594.25,143.92,
17/11/2014,600.93,602.4,604.63,600.93,114.41,
14/11/2014,600.36,601.69,602.51,596.95,145.11,
13/11/2014,603.16,605.25,607.29,602.62,157.54,
12/11/2014,604.01,605.14,606.36,603.12,126.58,
11/11/2014,604.23,603.48,608.68,601.85,136.61,
10/11/2014,602.12,604.75,607.5,602.12,138.82,
7/11/2014,602.59,598.41,603.32,597.73,125.60,
6/11/2014,597.85,599.2,601.28,596.73,93.44,
5/11/2014,597.01,599.64,602.53,593.53,146.01,
4/11/2014,598.39,601.55,604.47,598.39,116.13,
3/11/2014,603.15,603.44,606.94,602.51,123.87,
31/10/2014,600.84,591.12,600.84,588.16,132.33,
30/10/2014,589.14,593.09,594.3,589.14,96.46,
29/10/2014,591.2,585.68,591.83,585.68,100.31,
28/10/2014,583.13,578.73,584.43,578.44,116.56,
27/10/2014,580.8,590.33,591.59,580.02,104.19,
24/10/2014,591.51,592.66,595.33,588.72,93.57,
23/10/2014,593.53,598.87,602.02,593.11,151.03,
22/10/2014,601.59,600.27,603.97,598.99,101.80,
21/10/2014,600.55,590.17,601.14,588.75,87.10,
20/10/2014,589.24,588.38,593.2,585.7,82.45,
17/10/2014,585.28,585.95,591.85,577.79,130.53,
16/10/2014,587.17,603.11,603.59,585.76,169.57,
15/10/2014,604.29,603.73,606.4,596.5,124.37,
14/10/2014,605.79,614.22,616.71,605.79,115.31,
13/10/2014,614.22,615.77,618.29,608.27,119.91,
10/10/2014,617.72,623.85,627.49,617.72,150.44,
9/10/2014,624.34,622.25,626.9,622.25,163.35,
8/10/2014,617.26,615.04,618.37,611.98,175.39,
7/10/2014,614.08,614.16,617.01,612.94,194.67,
6/10/2014,614.42,612.11,616.13,611.77,168.96,
3/10/2014,611.55,613.38,615.42,610.55,190.32,
2/10/2014,612.66,612.43,614.8,607.57,180.22,
1/10/2014,609.27,603.5,611.74,603.44,183.01,
30/09/2014,598.8,597.11,601.54,594,153.79,
29/09/2014,599.78,605.03,605.03,599.78,127.43,
26/09/2014,604.98,608.8,610.15,604.98,143.92,
25/09/2014,605.1,604.31,605.5,594.28,135.77,
24/09/2014,603.59,609.51,611.61,603.59,132.70,
23/09/2014,610.39,611.75,615.99,610.39,144.39,
22/09/2014,611.93,617.71,621.36,611.93,143.31,
19/09/2014,613.29,615.86,619.8,612.4,218.23,
18/09/2014,615.8,625.95,627.29,615.8,179.60,
17/09/2014,625.66,630.48,632.22,625.66,189.81,
16/09/2014,627.66,628.96,631.59,623.66,180.90,
15/09/2014,630.34,633.86,636.65,630.34,212.38,
12/9/2014,632.5,631.31,632.91,627.42,144.09,
11/9/2014,628.99,629.77,633.6,626.26,129.42,
10/9/2014,628.8,625.59,630.03,618.54,141.62,
9/9/2014,626.92,640.5,641.2,622.76,280.30,
8/9/2014,639.85,641.88,642.72,639.19,182.23,
5/9/2014,638.65,640.63,641.96,638.55,161.91,
4/9/2014,640.22,638.6,642.88,636.56,163.38,
3/9/2014,640.75,640.69,644.56,638.95,204.66,
29/08/2014,636.65,634.91,640.19,631.11,189.88,
28/08/2014,632.03,627.41,635.94,626.32,164.37,
27/08/2014,628.77,630.84,632.25,624.68,157.14,
26/08/2014,629.06,627.13,631.17,625.1,135.43,
25/08/2014,625.88,622.71,629.58,622.16,182.02,
22/08/2014,620.14,614.51,622.97,614.51,163.55,
21/08/2014,612.94,608.91,616.96,608.58,151.00,
20/08/2014,606.7,604.3,608.72,602.81,107.83,
19/08/2014,604.64,607.27,609.04,603.61,134.15,
18/08/2014,605.08,605.42,607.79,603.33,139.41,
15/08/2014,604.24,605.25,608.46,603.24,105.90,
14/08/2014,605.25,605.03,607.84,604.08,112.03,
13/08/2014,602.76,601.03,604.51,599.64,95.74,
12/8/2014,601.78,600.52,604.89,598.71,83.00,
11/8/2014,602.13,602.78,607.16,600.48,87.72,
8/8/2014,605.43,607.18,610.09,604.08,108.88,
7/8/2014,607.62,603.94,608.42,603.13,91.13,
6/8/2014,606.7,607.95,610.88,605.63,94.02,
5/8/2014,607.73,600.46,607.73,599.1,86.63,
4/8/2014,599.04,592.04,600.52,592.04,71.64,
1/8/2014,593.9,594.66,596.8,592.38,65.13,
31/07/2014,596.07,589.35,596.11,587.68,64.62,
30/07/2014,589.33,591.15,593.58,588.53,81.07,
29/07/2014,592.24,590.57,592.24,585.75,62.28,
28/07/2014,589.45,599.13,599.35,587.78,111.54,
25/07/2014,600.14,603.54,605.78,600.14,99.97,
24/07/2014,602.06,597.03,602.49,597.03,87.86,
23/07/2014,597.5,599.56,599.56,594.1,65.42,
22/07/2014,597.98,599.3,600.93,594.85,103.90,
21/07/2014,601.04,598.11,604.64,596.96,111.56,
18/07/2014,596.26,590.9,596.26,589.33,144.37,
17/07/2014,590.37,588.99,591.42,586.07,96.55,
16/07/2014,589.68,594.13,594.29,589.68,138.14,
15/07/2014,589.31,587.92,590.09,587.68,137.43,
14/07/2014,586.23,583.55,586.23,581.99,68.06,
11/7/2014,582.77,584.29,586.57,580.54,78.30,
10/7/2014,584.88,591.21,591.35,581.49,152.83,
9/7/2014,591.6,591.82,593.42,590.46,109.82,
8/7/2014,591.47,591.63,593.4,588.54,96.63,
7/7/2014,590.69,592.23,594.84,589.61,127.75,
4/7/2014,589.35,585.66,591.38,585.66,132.76,
3/7/2014,585.02,581.24,585.02,580.55,131.46,
2/7/2014,578.8,578.9,581.89,576.88,109.10,
1/7/2014,578.07,578.93,582.16,577.3,104.40,
30/06/2014,578.13,578.28,582.26,577.76,76.50,
27/06/2014,578.82,576.29,580.75,575.1,74.42,
26/06/2014,576.4,572.23,578.29,570.33,123.94,
25/06/2014,572.27,570.33,574.62,569.27,96.49,
24/06/2014,569.74,565.47,570.37,565.12,67.58,
23/06/2014,565.92,561.97,567.71,561.97,62.54,
20/06/2014,560.78,568.45,571.76,560.78,123.45,
19/06/2014,567.35,564.93,569.41,558.65,124.33,
18/06/2014,570.03,571.74,575.03,570.03,99.96,
17/06/2014,572.25,571.8,573.15,567.58,108.67,
16/06/2014,572.37,575.2,575.87,571.76,87.59,
13/06/2014,574.48,573.58,577.27,573.03,72.41,
12/6/2014,573.77,571.19,574.75,568.58,96.14,
11/6/2014,570.36,567.77,573.05,566.51,85.22,
10/6/2014,566.89,566.31,571.73,564.32,79.45,
9/6/2014,565.61,559.04,571.83,558.64,112.50,
6/6/2014,559.04,553.62,559.04,551.8,60.85,
5/6/2014,551.1,552.2,553.96,548.47,59.23,
4/6/2014,553.46,559.13,559.19,550.23,67.93,
3/6/2014,558.76,557.34,560.62,554.96,58.64,
2/6/2014,556.8,560.29,563.12,554.44,80.23,
30/05/2014,562.02,558.78,565.05,557.2,83.44,
29/05/2014,558.45,556.3,562.33,555.32,116.32,
28/05/2014,557.34,554.32,557.93,553.03,108.16,
27/05/2014,552.75,543.55,552.75,542.49,127.18,
26/05/2014,544.06,541.43,544.93,536.27,85.78,
23/05/2014,541.49,542.44,545.3,540.51,85.74,
22/05/2014,541.73,543.35,547.2,541.43,130.12,
21/05/2014,543.88,537.95,543.93,533.19,102.99,
20/05/2014,537.52,531,537.93,527.69,105.11,
19/05/2014,533.04,530.31,534.68,525.82,106.14,
16/05/2014,529.49,522,529.49,519.39,83.78,
15/05/2014,524.05,529.39,537.27,512.41,132.54,
14/05/2014,529.53,510.16,529.59,509.82,108.32,
13/05/2014,513.91,508.76,518.45,508.51,98.64,
12/5/2014,517.05,536.82,536.82,512.25,99.26,
9/5/2014,542.46,522.82,542.56,522.7,118.86,
8/5/2014,527.09,550.75,550.75,525.37,146.49,
7/5/2014,559.97,558.04,561.56,553.21,52.42,
6/5/2014,555.11,561.86,562.36,545.97,100.64,
5/5/2014,564.85,578.45,580.11,564.47,76.08,
29/04/2014,578,570.64,578.21,570.64,50.44,
28/04/2014,573.1,579.05,580.7,573.1,58.05,
25/04/2014,578.92,571.71,580.74,571.71,64.32,
24/04/2014,570.46,568.38,571.57,566.94,56.70,
23/04/2014,569.36,569.83,573.39,567.04,71.20,
22/04/2014,569.87,560.63,569.87,556.47,99.11,
21/04/2014,558.14,564.21,568.44,558.14,95.57,
18/04/2014,565.33,580.89,580.89,565.33,116.97,
17/04/2014,580.31,580.39,583.51,575.83,117.69,
16/04/2014,574.29,583.64,585.51,567.61,149.24,
15/04/2014,586.09,596,597.99,586.09,131.67,
14/04/2014,596.11,602.67,602.7,596.05,128.08,
11/4/2014,600.57,597.87,602.01,594.96,106.93,
10/4/2014,601.33,603.25,608.89,600.43,114.25,
8/4/2014,603.25,600.71,603.25,598.52,127.47,
7/4/2014,600.57,595.72,602.55,595.35,115.65,
4/4/2014,593.04,589.9,593.72,588.34,119.72,
3/4/2014,589.44,584.45,590.91,582.83,105.52,
2/4/2014,581.67,584.17,586.5,574.4,146.78,
1/4/2014,583.85,590.93,593.03,582.3,173.01,
31/03/2014,591.57,594.29,597.22,591.57,119.52,
28/03/2014,594.29,592.82,595.7,590.59,122.37,
27/03/2014,590.14,588.94,591.7,582.81,151.34,
26/03/2014,588.06,603.54,603.68,587.52,259.09,
25/03/2014,601.85,609.01,609.46,601.85,261.35,
24/03/2014,607.55,606.55,609.2,604.18,194.82,
21/03/2014,601.75,600.26,607.22,600.26,229.96,
20/03/2014,600.26,607.39,608.51,600.03,192.92,
19/03/2014,605.59,600.73,605.91,600.42,192.01,
18/03/2014,599.85,602.01,603.21,597.78,205.40,
17/03/2014,600.36,603.05,603.24,598.7,170.18,
14/03/2014,596.83,596.2,600.68,594.51,163.99,
13/03/2014,595.22,590.83,595.22,590.36,133.78,
12/3/2014,590.02,590.94,596.38,590.02,177.88,
11/3/2014,588.5,585.1,589.45,582.2,162.49,
10/3/2014,583.69,580.84,584.81,579.98,145.03,
7/3/2014,579.75,579.4,582.24,579.1,157.00,
6/3/2014,578.56,576.17,580.04,574.58,141.31,
5/3/2014,574.94,569.97,577.5,569.97,105.93,
4/3/2014,569.97,569.34,572.28,563.55,125.57,
3/3/2014,573.38,586.65,587.11,573.37,143.30,
28/02/2014,586.48,586.12,591.36,581.63,119.41,
27/02/2014,584.79,587.82,596.4,584.79,225.21,
26/02/2014,589.81,590.64,590.79,582.96,157.70,
25/02/2014,586.2,575.49,586.2,575.49,143.52,
24/02/2014,576.58,571.94,576.58,570.07,119.03,
21/02/2014,570.57,570.95,574.61,565.33,124.76,
20/02/2014,571.04,579.64,584.1,565.31,259.68,
19/02/2014,578.12,578.53,578.8,573.86,159.10,
18/02/2014,574.56,570.8,574.56,570.16,160.28,
17/02/2014,570.2,571.91,572.85,567.89,163.69,
14/02/2014,572.22,573.09,576.18,569.38,142.81,
13/02/2014,570.18,567.58,570.68,565.27,147.12,
12/2/2014,564.25,555.55,564.25,554.26,126.10,
11/2/2014,553.9,559.74,561.83,553.9,175.05,
10/2/2014,555.9,550.41,555.9,548.56,110.19,
7/2/2014,549.76,557.71,558.51,549.37,124.97,
6/2/2014,554.68,555.51,557.29,551.45,89.24,
27/01/2014,556.52,560.45,560.49,556.35,67.55,
24/01/2014,560.19,555.66,560.19,553.46,88.01,
23/01/2014,553.55,550.88,556.5,550.52,73.72,
22/01/2014,551.92,561.34,564.61,551.92,125.28,
21/01/2014,559.91,555.72,560.18,547.65,100.92,
20/01/2014,553.67,548.22,559.93,548.22,105.72,
17/01/2014,543.59,536.81,549.88,536.81,118.07,
16/01/2014,533.54,528.83,533.54,527.9,97.75,
15/01/2014,526.68,523.72,527.09,522.45,127.58,
14/01/2014,522.31,521.13,524.59,520.63,94.87,
13/01/2014,521.11,519.31,522.32,518.78,71.99,
10/1/2014,518.94,518.33,523.06,518.24,107.18,
9/1/2014,516.98,513.66,516.98,513.52,91.49,
8/1/2014,513.9,511.03,514.2,509.01,70.30,
7/1/2014,510.12,510.84,513,509.87,74.36,
6/1/2014,509.1,505.74,509.1,504.28,68.74,
3/1/2014,505.37,504.41,506.28,503.94,55.60,
2/1/2014,504.51,505.61,506.71,503.04,57.72,
31/12/2013,504.63,500.04,506.44,499.49,60.92,
30/12/2013,500.35,506.35,507.02,500.35,94.29,
27/12/2013,506.41,507.08,510.09,506.41,73.74,
26/12/2013,506.55,504.41,507.57,503.59,82.92,
25/12/2013,504.42,506.37,506.53,503.03,73.61,
24/12/2013,505.62,508.61,509.54,505.62,91.41,
23/12/2013,508.68,506.6,509.41,505.73,108.21,
20/12/2013,504.45,507.39,508.29,504.45,142.43,
19/12/2013,506.28,505.9,508.04,504.92,111.08,
18/12/2013,505.25,505.1,506.11,503.66,62.33,
17/12/2013,505.67,503.24,505.67,502.2,73.60,
16/12/2013,502.04,503.46,506.52,502.04,62.70,
13/12/2013,506.06,507.07,509.35,505.49,67.67,
12/12/2013,506.92,503.77,507.68,503.76,80.16,
11/12/2013,505.31,511.74,511.81,504.9,103.54,
10/12/2013,511.6,512.1,513.83,510.24,80.98,
9/12/2013,511.23,514.13,514.13,510.94,102.31,
6/12/2013,510.12,510.03,512.37,509.76,78.64,
5/12/2013,510.03,510.39,512.21,507.52,103.88,
4/12/2013,510.88,512.01,513.4,510.66,111.83,
3/12/2013,511.62,508.13,514.83,508.13,125.50,
2/12/2013,508.53,509.13,509.48,507.1,77.69,
29/11/2013,507.78,507.42,508.78,506.05,101.25,
28/11/2013,507.71,508.53,509.15,506.99,82.13,
27/11/2013,508.43,510.96,513.25,507.66,102.74,
26/11/2013,509.16,506.98,510.75,504.65,93.48,
25/11/2013,506.46,506.94,509.72,506.08,97.38,
22/11/2013,505.64,504.52,506.46,502.83,106.38,
21/11/2013,503.54,507,510.21,503.54,173.94,
20/11/2013,505.52,504.68,505.75,502.98,107.16,
19/11/2013,504.71,505.45,507.63,504.71,96.55,
18/11/2013,506.48,503.33,507.41,503.33,115.88,
15/11/2013,501.34,497.88,502.12,497.72,91.22,
14/11/2013,497.85,496.67,498.82,496.12,65.07,
13/11/2013,496.12,496.9,498.62,495.68,64.53,
12/11/2013,497.65,500.81,501.36,496.79,121.98,
11/11/2013,501.08,498.03,501.08,497.41,93.28,
8/11/2013,498.61,498.8,500.47,498.33,72.79,
7/11/2013,499.86,501.4,503.3,499.29,106.54,
6/11/2013,502.52,500.83,502.52,499.58,81.85,
5/11/2013,499.79,497.38,500.28,495.84,75.86,
4/11/2013,497.07,497.25,498.49,495.68,65.13,
1/11/2013,497.08,499.21,499.27,496.93,42.53,
31/10/2013,497.41,500.04,500.59,497.41,43.35,
30/10/2013,499.07,498,500.97,497.95,48.37,
29/10/2013,497.08,494.66,497.74,494.01,57.87,
28/10/2013,496.46,501.27,501.86,496.46,73.72,
25/10/2013,500.75,502.8,503.17,499.53,74.17,
24/10/2013,501.17,503.47,505.74,500.64,86.40,
23/10/2013,504.05,501.41,504.81,501.41,82.43,
22/10/2013,500.57,500.94,502.95,498.74,74.97,
21/10/2013,501.57,501.8,503.72,500.25,112.33,
18/10/2013,500.83,499.89,501.39,497.91,69.75,
17/10/2013,499.59,501.88,502.64,498.83,64.10,
16/10/2013,498.96,495.59,500.6,495.02,69.93,
15/10/2013,495.72,493.03,495.72,492.37,50.45,
14/10/2013,493.62,494.31,495.67,492.81,38.40,
11/10/2013,494.53,496.71,498.58,494.53,53.53,
10/10/2013,494.81,500.34,501.64,494.81,66.51,
9/10/2013,500.67,501.28,502.52,498.98,64.40,
8/10/2013,502.22,500.53,502.64,497.58,72.19,
7/10/2013,500.47,497.45,502.16,496.92,72.10,
4/10/2013,497.5,492.17,497.73,490.43,59.72,
3/10/2013,492.3,495,495,491.59,62.67,
2/10/2013,494.39,492.58,496.86,492.58,77.33,
1/10/2013,492.24,491.92,496.59,491.34,102.08,
30/09/2013,492.63,487.12,492.65,486.7,68.46,
27/09/2013,486.61,484.68,487.82,483.85,47.13,
26/09/2013,485.11,486.28,487.88,482.61,49.67,
25/09/2013,486.22,482.41,488.98,482.41,80.66,
24/09/2013,482.82,478.88,483.78,478.85,82.40,
23/09/2013,479.09,476.79,479.09,475.06,46.17,
20/09/2013,477.19,476.12,477.19,474.7,84.26,
19/09/2013,476.09,477.99,478.99,475.69,35.57,
18/09/2013,474.26,478.65,479.43,473.52,39.01,
17/09/2013,477.73,476.21,480.16,475.82,39.15,
16/09/2013,475.57,478.32,478.7,473.97,38.47,
13/09/2013,476.42,475.11,478,474.54,29.07,
12/9/2013,475.59,474.97,477.25,474.91,32.57,
11/9/2013,476.4,474.53,478.95,473.68,33.57,
10/9/2013,474.53,470.16,475.62,470.16,28.76,
9/9/2013,470.16,478.98,478.98,469.39,54.93,
6/9/2013,480.03,479.18,480.55,475.16,46.82,
5/9/2013,477.57,473.62,477.77,470.72,47.48,
4/9/2013,471.45,472.77,476.42,469.3,69.28,
3/9/2013,472.17,473.56,477.08,470.26,29.19,
30/08/2013,472.7,469.64,472.7,462.13,35.50,
29/08/2013,468.55,473.33,477.09,468.55,39.84,
28/08/2013,473.3,482.48,482.48,470.29,69.27,
27/08/2013,485.57,488.23,489.89,485.57,27.83,
26/08/2013,490.54,485.26,490.54,478.59,43.03,
23/08/2013,486.82,496.12,497.89,482.78,54.17,
22/08/2013,496.12,499.82,503.92,494.4,53.03,
21/08/2013,502.7,504.77,504.78,497.01,53.82,
20/08/2013,504.81,509.59,510.59,504.11,65.90,
19/08/2013,511.02,507.27,513.34,507.16,61.78,
16/08/2013,507.79,508.22,510.22,505.48,60.58,
15/08/2013,508.22,505.03,509.6,505.03,63.49,
14/08/2013,503.57,498.51,503.89,496.35,35.78,
13/08/2013,497.73,499.46,502.63,497.4,36.52,
12/8/2013,499.46,501.35,501.39,497.53,31.95,
9/8/2013,500.62,498.88,502.04,498.88,28.10,
8/8/2013,498.22,499.53,503.51,497.05,28.33,
7/8/2013,500.1,496.95,502.26,495.02,40.45,
6/8/2013,496.56,492.69,496.56,491.91,34.42,
5/8/2013,493.66,494.38,496.74,492.75,29.58,
2/8/2013,494.66,493.33,495.71,493.02,26.27,
1/8/2013,492.43,490.9,494.31,489.57,31.50,
31/07/2013,491.85,488.1,493.1,487.1,41.62,
30/07/2013,488.54,485.78,490.36,485.74,30.66,
29/07/2013,485.69,493.81,494.36,485.56,32.83,
26/07/2013,493.93,493.5,495.16,487.92,43.41,
25/07/2013,491.78,493.75,495.85,491.71,42.25,
24/07/2013,494.18,503.67,504.27,493.36,60.42,
23/07/2013,504.29,506.16,508.64,504.22,53.03,
22/07/2013,506.16,505.11,507.71,501.63,54.39,
19/07/2013,503.76,499.64,505.38,499.28,48.11,
18/07/2013,496.84,495.68,500.51,494.23,53.15,
17/07/2013,497.5,496.38,498.42,493.37,42.12,
16/07/2013,496.22,494.66,497.83,493.74,42.32,
15/07/2013,494.1,496.12,498.32,492.95,43.48,
12/7/2013,493.99,485.14,493.99,485.13,51.91,
11/7/2013,484.47,484.38,485.44,482.11,35.04,
10/7/2013,484.43,487.81,489.83,484.43,32.64,
9/7/2013,485.5,483.96,485.5,481.14,29.84,
8/7/2013,482.77,485.24,485.95,480.58,40.65,
5/7/2013,485.66,488.06,489.99,485.22,38.32,
4/7/2013,487.22,489.23,490.65,486.49,39.43,
3/7/2013,487.35,489.84,492.93,487.11,45.91,
2/7/2013,489.84,480.72,490.14,480.72,37.84,
1/7/2013,480.04,478.98,482.03,475.26,35.06,
28/06/2013,481.13,484.84,485.94,479.94,62.41,
27/06/2013,482.95,476.33,482.95,475,46.02,
26/06/2013,473.53,473.26,476.47,466.41,66.68,
25/06/2013,473.02,487.04,488.55,466.78,86.82,
24/06/2013,489.74,500.44,501.14,487.41,58.31,
21/06/2013,498.84,497.3,501.25,495.23,94.15,
20/06/2013,499.51,502.22,503.75,498.55,49.47,
19/06/2013,503.37,501.58,504.11,500.61,43.06,
18/06/2013,498.88,497.06,500.54,495.5,55.77,
17/06/2013,498.52,510.52,511.23,498.31,75.81,
14/06/2013,509.03,517.14,518,509.03,60.67,
13/06/2013,515.09,518.28,519.54,510.07,62.54,
12/6/2013,518.24,521.21,524.91,518.24,70.56,
11/6/2013,521.95,525.2,525.68,520.94,68.05,
10/6/2013,524.56,530.97,533.15,524.56,94.17,
7/6/2013,527.97,523.21,527.97,523.19,74.55,
6/6/2013,520.9,513.43,521.28,513.16,72.25,
5/6/2013,514.64,512.37,514.64,508.86,56.29,
4/6/2013,510.69,517.03,521.96,510.69,78.93,
3/6/2013,517.03,518.3,521.35,516.64,75.93,
31/05/2013,518.39,526.58,526.58,518.39,150.13,
30/05/2013,521.45,517.18,521.45,513.68,75.59,
29/05/2013,515.09,517.91,520.36,511.31,99.72,
28/05/2013,516.33,515.62,517.97,512.81,87.43,
27/05/2013,512.41,504.38,516.08,504.38,93.33,
24/05/2013,500.24,498.77,503.6,495.96,62.52,
23/05/2013,498.22,501.15,506.58,498.22,80.02,
22/05/2013,502.23,503.23,504.68,501.44,66.88,
21/05/2013,500.18,496.09,502.6,495.95,88.74,
20/05/2013,492.27,487.71,492.96,485.42,48.67,
17/05/2013,487.6,489.99,491.85,487.6,50.05,
16/05/2013,490.34,486,491.44,485.28,49.81,
15/05/2013,485.97,482.82,487.52,481.8,37.55,
14/05/2013,483.85,486.94,487.45,480.79,46.53,
13/05/2013,488.93,486.96,490.38,486.96,45.49,
10/5/2013,486.1,488.1,490.76,484.75,85.57,
9/5/2013,486.22,485.44,488.57,485.2,101.30,
8/5/2013,485.07,486.74,488.04,483.03,63.52,
7/5/2013,485.58,489.35,491.56,484.39,58.06,
6/5/2013,488.32,478.94,488.32,478.94,52.99,
3/5/2013,475.24,471.14,475.24,470.81,26.29,
2/5/2013,473.02,474.54,476.42,472.16,25.84,
26/04/2013,474.51,477.04,479.12,474.43,31.27,
25/04/2013,476.59,474.87,477.8,474.29,37.11,
24/04/2013,472.89,474.48,475.75,472.89,32.85,
23/04/2013,473.69,470.59,475.48,469.13,34.01,
22/04/2013,468.43,471.81,472.95,466.78,39.69,
18/04/2013,473.21,483.99,483.99,471.1,38.52,
17/04/2013,483.99,482.17,483.99,476.53,30.05,
16/04/2013,478.07,475.07,479.97,466.56,58.21,
15/04/2013,480.02,491.65,491.77,478.8,54.83,
12/4/2013,494.27,505.37,505.9,490.82,52.31,
11/4/2013,504.07,501.39,504.51,497.08,52.04,
10/4/2013,496.5,512.15,518.46,496.5,69.18,
9/4/2013,510.49,505.09,512.85,504.16,60.76,
8/4/2013,506.66,505,507.75,501.91,52.18,
5/4/2013,502.58,501.16,503.36,497.83,48.75,
4/4/2013,497.35,505.54,506.63,497.35,52.18,
3/4/2013,505.93,509.29,511.59,502.38,57.12,
2/4/2013,509.43,507.31,514.1,507.22,70.26,
1/4/2013,505.81,490.66,505.81,489.9,55.43,
29/03/2013,491.04,487.01,492.96,483.5,38.99,
28/03/2013,490.67,491.64,495.12,487.67,45.82,
27/03/2013,491.26,489.3,492.46,485.34,38.97,
26/03/2013,489.46,494.19,496.32,489.14,47.04,
25/03/2013,493.57,491.76,495.64,488.55,38.34,
22/03/2013,489.99,492.88,500.59,486.15,54.55,
21/03/2013,491.79,488.64,494.57,488.43,57.18,
20/03/2013,487.04,481.88,488.94,480.53,52.32,
19/03/2013,480.48,478.45,482.21,477.55,35.32,
18/03/2013,479.13,481.53,482.59,478.54,49.14,
15/03/2013,481.35,474.99,481.35,474.45,74.40,
14/03/2013,474.6,471.63,474.6,470.81,46.72,
13/03/2013,473.18,476.43,478.05,471.85,50.26,
12/3/2013,475.34,475.23,478.67,470.51,60.26,
11/3/2013,476.5,471.29,476.79,469.78,56.61,
8/3/2013,470.68,468.1,471.75,468.1,31.77,
7/3/2013,466.63,470.73,472.54,466.63,46.95,
6/3/2013,471.09,466.96,471.09,464.19,35.56,
5/3/2013,462.12,467.36,467.84,461.61,59.79,
4/3/2013,468.74,477.04,479.06,468.74,74.56,
1/3/2013,477.15,476.51,480.39,475.46,55.93,
28/02/2013,474.56,465.72,476.41,465.72,53.25,
27/02/2013,465.72,465.89,467.5,459.64,71.44,
26/02/2013,465.05,482.5,482.5,463.64,93.97,
25/02/2013,483.69,481.67,483.97,478.3,49.62,
22/02/2013,477.69,482.03,487.11,470.23,107.35,
21/02/2013,476.73,494.83,497.7,476.73,123.31,
20/02/2013,494.83,487.99,495.82,487.68,78.55,
19/02/2013,490.78,493.4,495.39,490.33,104.49,
18/02/2013,493.95,497.87,497.87,493.95,69.42,
8/2/2013,494.03,491.85,495.72,489.64,60.72,
7/2/2013,490.62,490.88,493.72,488.03,73.01,
6/2/2013,488.36,479.62,488.62,479.62,65.15,
5/2/2013,477.36,481.82,482.56,477.36,63.41,
4/2/2013,482.38,487.06,488.96,482.38,56.88,
1/2/2013,483.42,477.11,483.42,473.23,76.85,
31/01/2013,479.79,484.04,485.19,479.79,80.50,
30/01/2013,487.6,486.67,490.89,482.76,83.26,
29/01/2013,484.01,478.02,484.34,476.33,88.11,
28/01/2013,479.6,474.27,485.67,474.27,107.36,
25/01/2013,468.09,455.28,468.09,455.25,86.46,
24/01/2013,452.4,444.34,452.4,444.19,49.81,
23/01/2013,443.37,443.96,447.79,440.48,50.66,
22/01/2013,442.85,449.01,450.8,441.24,67.33,
21/01/2013,447.79,453.91,456.34,447.79,58.68,
18/01/2013,454.16,458.21,459.82,450.28,84.21,
17/01/2013,456.76,465.66,466.55,456.76,96.33,
16/01/2013,465.25,462.17,470.34,462.17,96.57,
15/01/2013,461.42,459.24,461.42,455.93,88.78,
14/01/2013,458.97,458.08,462.08,455.51,69.55,
11/1/2013,462.69,468.39,469.16,461.74,75.12,
10/1/2013,460.12,447.99,460.12,444.08,79.40,
9/1/2013,448.77,447.16,457.75,442.26,134.77,
8/1/2013,447.16,437.25,447.16,437.15,121.10,
7/1/2013,434.19,428.53,434.64,426.86,78.32,
4/1/2013,426.06,418.75,426.48,417.5,64.85,
3/1/2013,419.27,420.68,420.68,413.68,99.83,
2/1/2013,418.35,415.5,419.05,414.41,64.29,
28/12/2012,413.73,409.49,413.73,408.32,84.32,
27/12/2012,409.97,408.32,410.68,406.58,79.45,
26/12/2012,406.1,399.43,406.1,398.31,59.62,
25/12/2012,401.34,401.01,401.72,398.09,50.85,
24/12/2012,399.71,397.25,400.22,396.57,73.07,
21/12/2012,396.78,397.49,400.27,394.27,76.82,
20/12/2012,399.68,399.13,400.71,397.86,82.89,
19/12/2012,398.59,395.84,398.59,395.34,72.58,
18/12/2012,393.39,396.21,396.45,392.34,52.37,
17/12/2012,393.63,391.37,395.3,391.31,67.40,
14/12/2012,392.21,392.23,394.61,392.05,43.16,
13/12/2012,391.19,393.04,393.81,390.57,44.11,
12/12/2012,391.08,388.41,393.13,386.46,47.17,
11/12/2012,389.37,386.25,389.37,385.81,40.40,
