Date,Price
05/02/2021,21990000
08/02/2021,21890000
09/02/2021,21570000
10/02/2021,21640000
11/02/2021,22090000
12/02/2021,21600000
16/02/2021,21130000
17/02/2021,22020000
18/02/2021,21980000
19/02/2021,23100000
22/02/2021,24460000
23/02/2021,22820000
24/02/2021,23760000
25/02/2021,21730000
26/02/2021,28730000
01/03/2021,25200000
02/03/2021,23580000
03/03/2021,22800000
04/03/2021,26520000
05/03/2021,29480000
08/03/2021,27610000
09/03/2021,25110000
10/03/2021,23760000
11/03/2021,22500000
12/03/2021,22570000
15/03/2021,21840000
16/03/2021,20140000
17/03/2021,20100000
18/03/2021,18950000
19/03/2021,21430000
22/03/2021,21910000
23/03/2021,19460000
24/03/2021,20640000
25/03/2021,20800000
26/03/2021,19320000
29/03/2021,20400000
30/03/2021,20760000
31/03/2021,19800000
01/04/2021,18600000
05/04/2021,18160000
06/04/2021,18070000
07/04/2021,17990000
08/04/2021,16920000
09/04/2021,17050000
12/04/2021,17430000
13/04/2021,16990000
14/04/2021,16710000
15/04/2021,16780000
16/04/2021,16650000
19/04/2021,17040000
20/04/2021,17360000
21/04/2021,18480000
22/04/2021,17280000
23/04/2021,18560000
26/04/2021,17940000
27/04/2021,17620000
28/04/2021,17470000
29/04/2021,16880000
30/04/2021,17670000
03/05/2021,18650000
04/05/2021,18160000
05/05/2021,18840000
06/05/2021,18410000
07/05/2021,18450000
10/05/2021,17340000
11/05/2021,21170000
12/05/2021,22420000
13/05/2021,26030000
14/05/2021,21770000
17/05/2021,19890000
18/05/2021,18890000
19/05/2021,22460000
20/05/2021,22330000
21/05/2021,20420000
24/05/2021,20500000
25/05/2021,18350000
26/05/2021,18370000
27/05/2021,18030000
28/05/2021,16800000
01/06/2021,17240000
02/06/2021,17860000
03/06/2021,17730000
04/06/2021,18090000
07/06/2021,17340000
08/06/2021,16580000
09/06/2021,17180000
10/06/2021,18180000
11/06/2021,16180000
14/06/2021,16040000
15/06/2021,16270000
16/06/2021,16990000
17/06/2021,18490000
18/06/2021,16960000
21/06/2021,21740000
22/06/2021,17910000
23/06/2021,16250000
24/06/2021,15990000
25/06/2021,16040000
28/06/2021,16070000
29/06/2021,15690000
30/06/2021,16180000
01/07/2021,15620000
02/07/2021,15530000
06/07/2021,15770000
07/07/2021,16430000
08/07/2021,17740000
09/07/2021,17880000
12/07/2021,16850000
13/07/2021,16390000
14/07/2021,17340000
15/07/2021,16700000
16/07/2021,16800000
19/07/2021,19610000
20/07/2021,20890000
21/07/2021,19730000
22/07/2021,17590000
23/07/2021,16980000
26/07/2021,18670000
27/07/2021,18620000
28/07/2021,19410000
29/07/2021,17910000
30/07/2021,19690000
02/08/2021,18160000
03/08/2021,19170000
04/08/2021,18230000
05/08/2021,17730000
06/08/2021,17460000
09/08/2021,17120000
10/08/2021,16820000
11/08/2021,16810000
12/08/2021,16330000
13/08/2021,15680000
16/08/2021,17050000
17/08/2021,17310000
18/08/2021,17560000
19/08/2021,23120000
20/08/2021,22740000
23/08/2021,18830000
24/08/2021,16960000
25/08/2021,17420000
26/08/2021,17460000
27/08/2021,17950000
30/08/2021,16770000
31/08/2021,15980000
01/09/2021,16060000
02/09/2021,16270000
03/09/2021,16270000
07/09/2021,16940000
08/09/2021,18970000
09/09/2021,19440000
10/09/2021,17940000
13/09/2021,19640000
14/09/2021,19580000
15/09/2021,19300000
16/09/2021,18410000
17/09/2021,18370000
20/09/2021,24250000
21/09/2021,23410000
22/09/2021,22720000
23/09/2021,19910000
24/09/2021,19330000
27/09/2021,17780000
28/09/2021,19740000
29/09/2021,22070000
30/09/2021,21480000
01/10/2021,24780000
04/10/2021,22900000
05/10/2021,22920000
06/10/2021,22950000
07/10/2021,20540000
08/10/2021,19460000
11/10/2021,19930000
12/10/2021,20620000
13/10/2021,20140000
14/10/2021,18010000
15/10/2021,16640000
18/10/2021,17290000
19/10/2021,16090000
20/10/2021,15820000
21/10/2021,16060000
22/10/2021,15350000
25/10/2021,16140000
26/10/2021,15020000
27/10/2021,15790000
28/10/2021,17060000
29/10/2021,17400000
01/11/2021,16850000
02/11/2021,16540000
03/11/2021,16110000
04/11/2021,15060000
05/11/2021,15590000
08/11/2021,17230000
09/11/2021,17430000
10/11/2021,17740000
11/11/2021,18340000
12/11/2021,17490000
15/11/2021,17030000
16/11/2021,16860000
17/11/2021,16360000
18/11/2021,16810000
19/11/2021,17360000
22/11/2021,18200000
23/11/2021,20240000
24/11/2021,19170000
26/11/2021,26620000
29/11/2021,25310000
30/11/2021,26230000
01/12/2021,24920000
02/12/2021,29440000
03/12/2021,26950000
06/12/2021,28990000
07/12/2021,24580000
08/12/2021,21740000
09/12/2021,20310000
10/12/2021,21270000
13/12/2021,19290000
14/12/2021,19670000
15/12/2021,21600000
16/12/2021,18560000
17/12/2021,20700000
20/12/2021,25890000
21/12/2021,22280000
22/12/2021,21040000
23/12/2021,18810000
27/12/2021,19370000
28/12/2021,17780000
29/12/2021,17630000
30/12/2021,17300000
31/12/2021,17630000
03/01/2022,17600000
04/01/2022,16570000
05/01/2022,17070000
06/01/2022,20290000
07/01/2022,19850000
10/01/2022,19580000
11/01/2022,19620000
12/01/2022,18170000
13/01/2022,18060000
14/01/2022,20110000
18/01/2022,21180000
19/01/2022,23120000
20/01/2022,23460000
21/01/2022,25380000
24/01/2022,28200000
25/01/2022,32290000
26/01/2022,29350000
27/01/2022,32190000
28/01/2022,30270000
31/01/2022,28360000
01/02/2022,24570000
02/02/2022,21560000
03/02/2022,22630000
04/02/2022,23770000
07/02/2022,24090000
08/02/2022,23090000
09/02/2022,21270000
10/02/2022,20370000
11/02/2022,24390000
14/02/2022,29170000
15/02/2022,28090000
16/02/2022,25190000
17/02/2022,24830000
18/02/2022,26660000
22/02/2022,31800000
23/02/2022,28040000
24/02/2022,37500000
25/02/2022,31680000
28/02/2022,32440000
01/03/2022,29450000
02/03/2022,34200000
03/03/2022,30520000
04/03/2022,31900000
07/03/2022,35880000
08/03/2022,36190000
09/03/2022,33740000
10/03/2022,33030000
11/03/2022,30430000
14/03/2022,31030000
15/03/2022,33130000
16/03/2022,29020000
17/03/2022,26510000
18/03/2022,26360000
21/03/2022,25140000
22/03/2022,24020000
23/03/2022,23040000
24/03/2022,23610000
25/03/2022,21870000
28/03/2022,22140000
29/03/2022,19700000
30/03/2022,19380000
31/03/2022,19680000
01/04/2022,20620000
04/04/2022,20750000
05/04/2022,18790000
06/04/2022,21270000
07/04/2022,21970000
08/04/2022,21250000
11/04/2022,23090000
12/04/2022,24940000
13/04/2022,23520000
14/04/2022,21720000
18/04/2022,24520000
19/04/2022,22550000
20/04/2022,21130000
21/04/2022,20240000
22/04/2022,22710000
25/04/2022,30040000
26/04/2022,27380000
27/04/2022,31110000
28/04/2022,29910000
29/04/2022,28970000
02/05/2022,33350000
03/05/2022,31760000
04/05/2022,29120000
05/05/2022,25970000
06/05/2022,32230000
09/05/2022,31900000
10/05/2022,33660000
11/05/2022,32870000
12/05/2022,33740000
13/05/2022,31090000
16/05/2022,30010000
17/05/2022,27070000
18/05/2022,26740000
19/05/2022,31240000
20/05/2022,28780000
23/05/2022,28980000
24/05/2022,29430000
25/05/2022,29330000
26/05/2022,28420000
27/05/2022,27500000
30/05/2022,26160000
31/05/2022,27470000
01/06/2022,26050000
02/06/2022,25730000
03/06/2022,24910000
06/06/2022,25370000
07/06/2022,25540000
08/06/2022,24370000
09/06/2022,24290000
10/06/2022,26260000
13/06/2022,31370000
14/06/2022,33010000
15/06/2022,32390000
16/06/2022,30350000
17/06/2022,32840000
20/06/2022,32060000
21/06/2022,30630000
22/06/2022,31450000
23/06/2022,29290000
24/06/2022,29070000
27/06/2022,28300000
28/06/2022,26900000
29/06/2022,28800000
30/06/2022,29420000
01/07/2022,29530000
04/07/2022,27960000
05/07/2022,27370000
06/07/2022,27840000
07/07/2022,26730000
08/07/2022,26410000
11/07/2022,26420000
12/07/2022,27140000
13/07/2022,27350000
14/07/2022,27470000
15/07/2022,26720000
18/07/2022,24830000
19/07/2022,25120000
20/07/2022,24230000
21/07/2022,24070000
22/07/2022,23300000
25/07/2022,24330000
26/07/2022,23950000
27/07/2022,24270000
28/07/2022,23330000
29/07/2022,22130000
01/08/2022,22410000
02/08/2022,24080000
03/08/2022,23860000
04/08/2022,22060000
05/08/2022,21500000
08/08/2022,21740000
09/08/2022,21410000
10/08/2022,22280000
11/08/2022,19840000
12/08/2022,20340000
15/08/2022,20740000
16/08/2022,20230000
17/08/2022,19740000
18/08/2022,20510000
19/08/2022,20160000
22/08/2022,22410000
23/08/2022,24130000
24/08/2022,24370000
25/08/2022,22410000
26/08/2022,22070000
29/08/2022,26860000
30/08/2022,25750000
31/08/2022,25860000
01/09/2022,26880000
02/09/2022,25510000
05/09/2022,26510000
06/09/2022,25460000
07/09/2022,26930000
08/09/2022,24700000
09/09/2022,23490000
12/09/2022,23580000
13/09/2022,23670000
14/09/2022,26730000
15/09/2022,26100000
16/09/2022,27470000
19/09/2022,27690000
20/09/2022,25650000
21/09/2022,28030000
22/09/2022,28160000
23/09/2022,27680000
26/09/2022,31740000
27/09/2022,31200000
28/09/2022,34500000
29/09/2022,31670000
30/09/2022,31610000
03/10/2022,33000000
04/10/2022,29520000
05/10/2022,29360000
06/10/2022,28600000
07/10/2022,30370000
10/10/2022,32930000
11/10/2022,33560000
12/10/2022,33540000
13/10/2022,33600000
14/10/2022,31890000
17/10/2022,32270000
18/10/2022,31100000
19/10/2022,30940000
20/10/2022,31300000
21/10/2022,30210000
24/10/2022,30650000
25/10/2022,29800000
26/10/2022,28440000
27/10/2022,27510000
28/10/2022,27430000
31/10/2022,26910000
01/11/2022,25960000
02/11/2022,26040000
03/11/2022,25980000
04/11/2022,25630000
07/11/2022,25670000
08/11/2022,24710000
09/11/2022,25340000
10/11/2022,26510000
11/11/2022,23890000
14/11/2022,23990000
15/11/2022,23770000
16/11/2022,24290000
17/11/2022,24050000
18/11/2022,24030000
21/11/2022,24050000
22/11/2022,22590000
23/11/2022,21490000
24/11/2022,20500000
25/11/2022,20610000
28/11/2022,22090000
29/11/2022,22090000
30/11/2022,21700000
01/12/2022,20830000
02/12/2022,20420000
05/12/2022,20300000
06/12/2022,20690000
07/12/2022,22320000
08/12/2022,22810000
09/12/2022,22550000
12/12/2022,24400000
13/12/2022,25240000
14/12/2022,22830000
15/12/2022,21520000
16/12/2022,23260000
19/12/2022,22630000
20/12/2022,23170000
21/12/2022,21250000
22/12/2022,20080000
23/12/2022,22170000
27/12/2022,21670000
28/12/2022,21470000
29/12/2022,22250000
30/12/2022,21830000
03/01/2023,23090000
04/01/2023,22930000
05/01/2023,22200000
06/01/2023,22690000
09/01/2023,21750000
10/01/2023,22220000
11/01/2023,20800000
12/01/2023,21560000
13/01/2023,19000000
16/01/2023,19440000
17/01/2023,19890000
18/01/2023,19280000
19/01/2023,20430000
20/01/2023,20280000
23/01/2023,20210000
24/01/2023,19890000
25/01/2023,19560000
26/01/2023,19050000
27/01/2023,18900000
30/01/2023,19760000
31/01/2023,20120000
01/02/2023,19620000
02/02/2023,17740000
03/02/2023,18570000
06/02/2023,19230000
07/02/2023,19540000
08/02/2023,18880000
09/02/2023,19240000
10/02/2023,20740000
13/02/2023,21660000
14/02/2023,20720000
15/02/2023,19370000
16/02/2023,18260000
17/02/2023,20940000
20/02/2023,21060000
21/02/2023,21800000
22/02/2023,23030000
23/02/2023,21960000
24/02/2023,21350000
27/02/2023,21990000
28/02/2023,21300000
01/03/2023,20390000
02/03/2023,21410000
03/03/2023,19760000
06/03/2023,19050000
07/03/2023,18640000
08/03/2023,19710000
09/03/2023,19330000
10/03/2023,23340000
13/03/2023,24050000
14/03/2023,26850000
15/03/2023,23210000
16/03/2023,26190000
17/03/2023,22920000
20/03/2023,27770000
21/03/2023,24160000
22/03/2023,21800000
23/03/2023,21540000
24/03/2023,22110000
27/03/2023,22050000
28/03/2023,20530000
29/03/2023,19390000
30/03/2023,19120000
31/03/2023,19210000
03/04/2023,19790000
04/04/2023,18790000
05/04/2023,19420000
06/04/2023,19300000
10/04/2023,19390000
11/04/2023,19080000
12/04/2023,19380000
13/04/2023,18830000
14/04/2023,17940000
17/04/2023,17580000
18/04/2023,16940000
19/04/2023,17300000
20/04/2023,16850000
21/04/2023,17510000
24/04/2023,18220000
25/04/2023,17620000
26/04/2023,18660000
27/04/2023,18430000
28/04/2023,17210000
01/05/2023,16410000
02/05/2023,16270000
03/05/2023,17820000
04/05/2023,19170000
05/05/2023,19500000
08/05/2023,17730000
09/05/2023,17290000
10/05/2023,17580000
11/05/2023,16800000
12/05/2023,16830000
15/05/2023,17440000
16/05/2023,17540000
17/05/2023,17960000
18/05/2023,16920000
19/05/2023,16130000
22/05/2023,17450000
23/05/2023,17350000
24/05/2023,18800000
25/05/2023,19540000
26/05/2023,19070000
29/05/2023,17530000
30/05/2023,17560000
31/05/2023,18040000
01/06/2023,17240000
02/06/2023,15650000
05/06/2023,15280000
06/06/2023,14910000
07/06/2023,14140000
08/06/2023,14140000
09/06/2023,13780000
12/06/2023,14440000
13/06/2023,14990000
14/06/2023,14480000
15/06/2023,14090000
16/06/2023,14490000
19/06/2023,14090000
20/06/2023,14360000
21/06/2023,13880000
22/06/2023,13880000
23/06/2023,13240000
26/06/2023,14430000
27/06/2023,14110000
28/06/2023,13900000
29/06/2023,13640000
30/06/2023,13510000
03/07/2023,13850000
04/07/2023,13540000
05/07/2023,14190000
06/07/2023,14850000
07/07/2023,15970000
10/07/2023,16080000
11/07/2023,15020000
12/07/2023,14820000
13/07/2023,13440000
14/07/2023,13720000
17/07/2023,13780000
18/07/2023,13610000
19/07/2023,13320000
20/07/2023,13960000
21/07/2023,13870000
24/07/2023,14290000
25/07/2023,14020000
26/07/2023,13860000
27/07/2023,13140000
28/07/2023,14030000
31/07/2023,13980000
01/08/2023,13750000
02/08/2023,15700000
03/08/2023,16770000
04/08/2023,16010000
07/08/2023,16900000
08/08/2023,16280000
09/08/2023,15810000
10/08/2023,15580000
11/08/2023,15530000
14/08/2023,15880000
15/08/2023,14950000
16/08/2023,16540000
17/08/2023,16960000
18/08/2023,17800000
21/08/2023,18030000
22/08/2023,16960000
23/08/2023,16640000
24/08/2023,15570000
25/08/2023,17210000
28/08/2023,16240000
29/08/2023,15080000
30/08/2023,14530000
31/08/2023,13980000
01/09/2023,13560000
04/09/2023,13620000
05/09/2023,14150000
06/09/2023,14270000
07/09/2023,14810000
08/09/2023,14220000
11/09/2023,14170000
12/09/2023,14020000
13/09/2023,14420000
14/09/2023,13390000
15/09/2023,12700000
18/09/2023,14400000
19/09/2023,14110000
20/09/2023,14180000
21/09/2023,15490000
22/09/2023,17310000
25/09/2023,17250000
26/09/2023,18030000
27/09/2023,18290000
28/09/2023,18220000
29/09/2023,16870000
02/10/2023,17310000
03/10/2023,17810000
04/10/2023,20720000
05/10/2023,18670000
06/10/2023,18730000
09/10/2023,19540000
10/10/2023,17700000
11/10/2023,16950000
12/10/2023,16080000
13/10/2023,16530000
16/10/2023,19100000
17/10/2023,17410000
18/10/2023,18360000
19/10/2023,19730000
20/10/2023,21590000
23/10/2023,21830000
24/10/2023,20030000
25/10/2023,19390000
26/10/2023,21780000
27/10/2023,20390000
30/10/2023,21130000
31/10/2023,19860000
01/11/2023,18020000
02/11/2023,16590000
03/11/2023,15700000
06/11/2023,15390000
07/11/2023,15100000
08/11/2023,14910000
09/11/2023,14610000
10/11/2023,15090000
13/11/2023,15160000
14/11/2023,14830000
15/11/2023,14210000
16/11/2023,14120000
17/11/2023,14180000
20/11/2023,14260000
21/11/2023,13450000
22/11/2023,13080000
23/11/2023,12840000
24/11/2023,13030000
27/11/2023,13140000
28/11/2023,12780000
29/11/2023,12710000
30/11/2023,13070000
01/12/2023,12940000
04/12/2023,13280000
05/12/2023,13260000
06/12/2023,12780000
07/12/2023,13170000
08/12/2023,13140000
11/12/2023,13050000
12/12/2023,12690000
13/12/2023,12200000
14/12/2023,11960000
15/12/2023,12120000
18/12/2023,12620000
19/12/2023,12600000
20/12/2023,12630000
21/12/2023,13400000
22/12/2023,13720000
26/12/2023,13770000
27/12/2023,13020000
28/12/2023,12440000
29/12/2023,12550000
02/01/2024,13220000
03/01/2024,13350000
04/01/2024,13930000
05/01/2024,14240000
08/01/2024,14000000
09/01/2024,13200000
10/01/2024,12860000
11/01/2024,12640000
12/01/2024,12660000
15/01/2024,13230000
16/01/2024,14120000
17/01/2024,14590000
18/01/2024,14850000
19/01/2024,13800000
22/01/2024,13770000
23/01/2024,13200000
24/01/2024,12660000
25/01/2024,13180000
26/01/2024,13730000
29/01/2024,13980000
30/01/2024,13690000
31/01/2024,13420000
01/02/2024,14210000
02/02/2024,13950000
05/02/2024,14370000
06/02/2024,13570000
07/02/2024,13060000
08/02/2024,12950000
09/02/2024,12790000
12/02/2024,13480000
13/02/2024,13960000
14/02/2024,15380000
15/02/2024,14270000
16/02/2024,13940000
19/02/2024,14720000
20/02/2024,15090000
21/02/2024,15540000
22/02/2024,14280000
23/02/2024,14310000
26/02/2024,14170000
27/02/2024,13630000
28/02/2024,13520000
29/02/2024,14140000
01/03/2024,13340000
04/03/2024,13490000
05/03/2024,13750000
06/03/2024,14270000
07/03/2024,14980000
08/03/2024,14220000
11/03/2024,15510000
12/03/2024,14970000
13/03/2024,13890000
14/03/2024,13620000
15/03/2024,14330000
18/03/2024,14750000
19/03/2024,14500000
20/03/2024,13830000
21/03/2024,12980000
22/03/2024,12920000
25/03/2024,13670000
26/03/2024,13120000
27/03/2024,13130000
28/03/2024,12930000
01/04/2024,13610000
02/04/2024,13740000
03/04/2024,15000000
04/04/2024,14290000
05/04/2024,16450000
08/04/2024,16240000
09/04/2024,15340000
10/04/2024,15240000
11/04/2024,16020000
12/04/2024,14910000
15/04/2024,16940000
16/04/2024,19490000
17/04/2024,18240000
18/04/2024,17910000
19/04/2024,21330000
22/04/2024,18590000
23/04/2024,16720000
24/04/2024,15760000
25/04/2024,16250000
26/04/2024,15490000
29/04/2024,15370000
30/04/2024,14820000
01/05/2024,15750000
02/05/2024,15140000
03/05/2024,14510000
06/05/2024,13980000
07/05/2024,13520000
08/05/2024,13240000
09/05/2024,13080000
10/05/2024,12770000
13/05/2024,13260000
14/05/2024,13710000
15/05/2024,13730000
16/05/2024,12520000
17/05/2024,12280000
20/05/2024,12270000
21/05/2024,12300000
22/05/2024,12050000
23/05/2024,11530000
24/05/2024,12860000
27/05/2024,12410000
28/05/2024,12510000
29/05/2024,13750000
30/05/2024,14820000
31/05/2024,14500000
03/06/2024,13080000
04/06/2024,13510000
05/06/2024,13140000
06/06/2024,12750000
07/06/2024,12690000
10/06/2024,13090000
11/06/2024,12850000
12/06/2024,13100000
13/06/2024,12050000
14/06/2024,12220000
17/06/2024,13070000
18/06/2024,12700000
19/06/2024,12320000
20/06/2024,12500000
21/06/2024,13220000
24/06/2024,13850000
25/06/2024,13480000
26/06/2024,12810000
27/06/2024,12690000
28/06/2024,12240000
01/07/2024,12980000
02/07/2024,12670000
03/07/2024,12130000
04/07/2024,12100000
05/07/2024,12370000
08/07/2024,12910000
09/07/2024,12480000
10/07/2024,12510000
11/07/2024,12880000
12/07/2024,12870000
15/07/2024,12780000
16/07/2024,13380000
17/07/2024,13600000
18/07/2024,14270000
19/07/2024,16440000
22/07/2024,16790000
23/07/2024,15210000
24/07/2024,15350000
25/07/2024,18410000
26/07/2024,17970000
29/07/2024,16590000
30/07/2024,16640000
31/07/2024,16660000
01/08/2024,16200000
02/08/2024,20520000
05/08/2024,23390000
06/08/2024,33710000
07/08/2024,24770000
08/08/2024,28340000
09/08/2024,23780000
12/08/2024,20790000
13/08/2024,20060000
14/08/2024,18410000
15/08/2024,16270000
16/08/2024,15290000
19/08/2024,15940000
20/08/2024,14890000
21/08/2024,16250000
22/08/2024,16270000
23/08/2024,17120000
26/08/2024,16270000
27/08/2024,16210000
28/08/2024,15510000
29/08/2024,16540000
30/08/2024,15670000
02/09/2024,15870000
03/09/2024,15760000
04/09/2024,23200000
05/09/2024,20750000
06/09/2024,21980000
09/09/2024,21320000
10/09/2024,19860000
11/09/2024,19410000
12/09/2024,17620000
13/09/2024,17030000
16/09/2024,17160000
17/09/2024,17160000
18/09/2024,17580000
19/09/2024,17210000
20/09/2024,16350000
23/09/2024,16710000
24/09/2024,15870000
25/09/2024,15820000
26/09/2024,15060000
27/09/2024,15640000
30/09/2024,17010000
01/10/2024,16960000
02/10/2024,19650000
03/10/2024,19630000
04/10/2024,20480000
07/10/2024,20760000
08/10/2024,22920000
09/10/2024,21980000
10/10/2024,20910000
11/10/2024,20870000
14/10/2024,20860000
15/10/2024,19610000
16/10/2024,20770000
17/10/2024,19550000
18/10/2024,19300000
21/10/2024,18780000
22/10/2024,18790000
23/10/2024,18210000
24/10/2024,18870000
25/10/2024,19220000
28/10/2024,19110000
29/10/2024,19750000
30/10/2024,19330000
31/10/2024,21440000
01/11/2024,22960000
04/11/2024,22500000
05/11/2024,21980000
06/11/2024,16060000
07/11/2024,15860000
08/11/2024,15130000
11/11/2024,15330000
12/11/2024,15090000
13/11/2024,15090000
14/11/2024,14170000
15/11/2024,15020000
18/11/2024,16600000
19/11/2024,15440000
20/11/2024,16190000
21/11/2024,17100000
22/11/2024,16670000
25/11/2024,15230000
26/11/2024,14950000
27/11/2024,14280000
28/11/2024,14070000
29/11/2024,14000000
02/12/2024,14080000
03/12/2024,13380000
04/12/2024,13160000
05/12/2024,13460000
06/12/2024,13620000
09/12/2024,13360000
10/12/2024,14300000
11/12/2024,14420000
12/12/2024,13730000
13/12/2024,13570000
16/12/2024,14370000
17/12/2024,14980000
18/12/2024,15570000
19/12/2024,21610000
20/12/2024,24140000
23/12/2024,18090000
24/12/2024,16970000
26/12/2024,14990000
27/12/2024,15380000
30/12/2024,17210000
31/12/2024,17390000
