Date,OFR FSI,Emerging markets
2/24/2021,-3.944,-0.37
2/25/2021,-3.62,-0.365
2/26/2021,-3.163,-0.283
3/1/2021,-3.645,-0.321
3/2/2021,-3.701,-0.3
3/3/2021,-3.663,-0.318
3/4/2021,-3.374,-0.3
3/5/2021,-3.369,-0.26
3/8/2021,-3.348,-0.205
3/9/2021,-3.486,-0.195
3/10/2021,-3.613,-0.209
3/11/2021,-3.808,-0.245
3/12/2021,-3.852,-0.232
3/15/2021,-3.824,-0.221
3/16/2021,-3.922,-0.233
3/17/2021,-3.924,-0.23
3/18/2021,-3.785,-0.224
3/19/2021,-3.677,-0.218
3/22/2021,-3.619,-0.132
3/23/2021,-3.472,-0.096
3/24/2021,-3.298,-0.068
3/25/2021,-3.426,-0.078
3/26/2021,-3.624,-0.082
3/29/2021,-3.466,-0.077
3/30/2021,-3.52,-0.071
3/31/2021,-3.584,-0.106
4/1/2021,-3.777,-0.127
4/5/2021,-3.864,-0.135
4/6/2021,-3.853,-0.146
4/7/2021,-3.892,-0.145
4/8/2021,-3.963,-0.141
4/9/2021,-4.026,-0.136
4/12/2021,-3.908,-0.061
4/13/2021,-3.972,-0.066
4/14/2021,-3.94,-0.076
4/15/2021,-3.966,-0.073
4/16/2021,-4.002,-0.088
4/19/2021,-3.969,-0.119
4/20/2021,-3.729,-0.193
4/21/2021,-3.731,-0.179
4/22/2021,-3.89,-0.197
4/23/2021,-4,-0.234
4/26/2021,-4.05,-0.252
4/27/2021,-4.07,-0.271
4/28/2021,-4.064,-0.271
4/29/2021,-4.045,-0.282
4/30/2021,-3.887,-0.267
5/3/2021,-3.918,-0.254
5/4/2021,-3.725,-0.241
5/5/2021,-3.851,-0.254
5/6/2021,-3.914,-0.275
5/7/2021,-4.092,-0.294
5/10/2021,-3.998,-0.288
5/11/2021,-3.566,-0.274
5/12/2021,-3.208,-0.261
5/13/2021,-3.203,-0.228
5/14/2021,-3.675,-0.26
5/17/2021,-3.539,-0.265
5/18/2021,-3.591,-0.285
5/19/2021,-3.32,-0.273
5/20/2021,-3.481,-0.266
5/21/2021,-3.53,-0.204
5/24/2021,-3.7,-0.253
5/25/2021,-3.754,-0.259
5/26/2021,-3.884,-0.272
5/27/2021,-3.947,-0.273
5/28/2021,-3.902,-0.152
6/1/2021,-3.838,-0.181
6/2/2021,-3.882,-0.178
6/3/2021,-3.865,-0.185
6/4/2021,-3.938,-0.177
6/7/2021,-4.007,-0.196
6/8/2021,-4.003,-0.203
6/9/2021,-3.943,-0.199
6/10/2021,-4.028,-0.206
6/11/2021,-4.159,-0.215
6/14/2021,-4.192,-0.219
6/15/2021,-4.167,-0.211
6/16/2021,-4.137,-0.222
6/17/2021,-3.986,-0.197
6/18/2021,-3.735,-0.194
6/21/2021,-3.697,-0.191
6/22/2021,-3.954,-0.197
6/23/2021,-4.024,-0.222
6/24/2021,-4.118,-0.247
6/25/2021,-4.219,-0.268
6/28/2021,-4.127,-0.249
6/29/2021,-4.094,-0.245
6/30/2021,-4.052,-0.238
7/1/2021,-4.042,-0.229
7/2/2021,-4.154,-0.217
7/6/2021,-3.96,-0.171
7/7/2021,-3.887,-0.156
7/8/2021,-3.544,-0.126
7/9/2021,-3.779,-0.142
7/12/2021,-3.892,-0.158
7/13/2021,-3.876,-0.171
7/14/2021,-3.837,-0.157
7/15/2021,-3.698,-0.175
7/16/2021,-3.574,-0.18
7/19/2021,-2.862,-0.097
7/20/2021,-2.961,-0.088
7/21/2021,-3.2,-0.09
7/22/2021,-3.262,-0.101
7/23/2021,-3.395,-0.103
7/26/2021,-3.329,-0.07
7/27/2021,-3.158,-0.038
7/28/2021,-3.193,-0.048
7/29/2021,-3.404,-0.076
7/30/2021,-3.342,-0.204
8/2/2021,-3.272,-0.199
8/3/2021,-3.287,-0.195
8/4/2021,-3.299,-0.2
8/5/2021,-3.398,-0.203
8/6/2021,-3.465,-0.195
8/9/2021,-3.434,-0.193
8/10/2021,-3.459,-0.202
8/11/2021,-3.525,-0.199
8/12/2021,-3.612,-0.21
8/13/2021,-3.653,-0.203
8/16/2021,-3.465,-0.18
8/17/2021,-3.33,-0.146
8/18/2021,-3.31,-0.181
8/19/2021,-3.032,-0.14
8/20/2021,-3.194,-0.138
8/23/2021,-3.349,-0.108
8/24/2021,-3.382,-0.144
8/25/2021,-3.458,-0.16
8/26/2021,-3.323,-0.157
8/27/2021,-3.449,-0.147
8/30/2021,-3.501,-0.16
8/31/2021,-3.526,-0.181
9/1/2021,-3.623,-0.197
9/2/2021,-3.629,-0.195
9/3/2021,-3.631,-0.204
9/7/2021,-3.598,-0.213
9/8/2021,-3.5,-0.196
9/9/2021,-3.45,-0.188
9/10/2021,-3.416,-0.204
9/13/2021,-3.475,-0.217
9/14/2021,-3.471,-0.211
9/15/2021,-3.487,-0.209
9/16/2021,-3.439,-0.197
9/17/2021,-3.287,-0.189
9/20/2021,-2.815,-0.135
9/21/2021,-2.801,-0.144
9/22/2021,-3.054,-0.169
9/23/2021,-3.303,-0.204
9/24/2021,-3.401,-0.197
9/27/2021,-3.385,-0.202
9/28/2021,-3.039,-0.188
9/29/2021,-3.013,-0.177
9/30/2021,-2.976,-0.183
10/1/2021,-2.978,-0.175
10/4/2021,-2.842,-0.163
10/5/2021,-2.979,-0.158
10/6/2021,-2.811,-0.13
10/7/2021,-3.098,-0.164
10/8/2021,-3.191,-0.166
10/11/2021,-3.13,-0.171
10/12/2021,-2.98,-0.147
10/13/2021,-3.032,-0.157
10/14/2021,-3.261,-0.168
10/15/2021,-3.416,-0.204
10/18/2021,-3.321,-0.198
10/19/2021,-3.431,-0.207
10/20/2021,-3.48,-0.217
10/21/2021,-3.376,-0.2
10/22/2021,-3.37,-0.199
10/25/2021,-3.296,-0.195
10/26/2021,-3.347,-0.196
10/27/2021,-3.177,-0.18
10/28/2021,-3.085,-0.182
10/29/2021,-3.015,-0.171
11/1/2021,-3.072,-0.16
11/2/2021,-3.156,-0.154
11/3/2021,-3.243,-0.162
11/4/2021,-3.324,-0.158
11/5/2021,-3.194,-0.148
11/8/2021,-3.157,-0.175
11/9/2021,-2.982,-0.165
11/10/2021,-2.871,-0.175
11/11/2021,-2.872,-0.18
11/12/2021,-2.937,-0.183
11/15/2021,-2.95,-0.183
11/16/2021,-2.925,-0.164
11/17/2021,-2.875,-0.154
11/18/2021,-2.813,-0.115
11/19/2021,-2.66,-0.088
11/22/2021,-2.621,-0.092
11/23/2021,-2.504,-0.023
11/24/2021,-2.432,-0.007
11/26/2021,-1.184,0.133
11/29/2021,-1.313,0.128
11/30/2021,-0.921,0.136
12/1/2021,-1.005,0.141
12/2/2021,-0.991,0.136
12/3/2021,-0.808,0.183
12/6/2021,-0.948,0.17
12/7/2021,-1.537,0.126
12/8/2021,-1.852,0.105
12/9/2021,-1.798,0.097
12/10/2021,-1.963,0.092
12/13/2021,-1.905,0.107
12/14/2021,-1.726,0.108
12/15/2021,-1.837,0.111
12/16/2021,-2,0.111
12/17/2021,-1.779,0.121
12/20/2021,-1.39,0.174
12/21/2021,-1.77,0.153
12/22/2021,-1.956,0.153
12/23/2021,-2.162,0.136
12/27/2021,-2.185,0.145
12/28/2021,-2.48,0.083
12/29/2021,-2.474,0.079
12/30/2021,-2.476,0.073
12/31/2021,-2.537,0.038
1/3/2022,-2.537443709,-0.063623924
1/4/2022,-2.633788944,-0.071772251
1/5/2022,-2.647145917,-0.096300554
1/6/2022,-2.440022763,-0.08474424
1/7/2022,-2.540550551,-0.142314061
1/10/2022,-2.418389878,-0.137866807
1/11/2022,-2.530836933,-0.157775544
1/12/2022,-2.745738159,-0.173961977
1/13/2022,-2.565139807,-0.16131637
1/14/2022,-2.411914031,-0.155008537
1/18/2022,-2.192121851,-0.161403279
1/19/2022,-2.05013545,-0.168561242
1/20/2022,-2.11458105,-0.194422219
1/21/2022,-1.711636792,-0.178262858
1/24/2022,-1.32036753,-0.13628057
1/25/2022,-1.188961184,-0.145657526
1/26/2022,-1.382190106,-0.177442291
1/27/2022,-1.21412724,-0.159088406
1/28/2022,-1.351324216,-0.146894099
1/31/2022,-1.565670843,-0.183800619
2/1/2022,-1.882114225,-0.195053212
2/2/2022,-1.993001795,-0.201943539
2/3/2022,-1.678570107,-0.206529111
2/4/2022,-1.58038941,-0.220872489
2/7/2022,-1.464173784,-0.210287633
2/8/2022,-1.625553791,-0.212275778
2/9/2022,-1.887030232,-0.238786899
2/10/2022,-1.744538721,-0.254449048
2/11/2022,-1.234295831,-0.193904444
2/14/2022,-0.746364252,-0.154591958
2/15/2022,-1.062877544,-0.189156826
2/16/2022,-1.290845116,-0.20783837
2/17/2022,-0.866388329,-0.180721911
2/18/2022,-0.849916255,-0.180667035
2/22/2022,-0.613042553,-0.140510992
2/23/2022,-0.520606528,-0.138349366
2/24/2022,0.07033264,0.074559951
2/28/2022,-0.063365892,0.086882527
3/1/2022,0.647462366,0.203138761
3/2/2022,0.461635733,0.231014035
3/3/2022,0.60489926,0.251548392
3/4/2022,1.753133265,0.362036766
3/7/2022,2.018863866,0.47100792
3/8/2022,1.813850651,0.492196232
3/9/2022,1.234203368,0.417257109
3/10/2022,1.154448449,0.443426045
3/11/2022,1.137021358,0.448903558
3/14/2022,1.29061935,0.476401049
3/15/2022,1.268429221,0.498494556
3/16/2022,0.755485517,0.434455038
3/17/2022,0.301507065,0.32750408
3/18/2022,0.013587478,0.314697294
3/21/2022,-0.115391522,0.28320027
3/22/2022,-0.110618107,0.263282932
3/23/2022,-0.057282218,0.273468605
3/24/2022,-0.018060668,0.284579121
3/25/2022,0.041042835,0.248791516
3/28/2022,0.092331695,0.272307182
3/29/2022,-0.220907714,0.249176518
3/30/2022,-0.246787147,0.218404962
3/31/2022,-0.41966209,0.040524285
4/1/2022,-0.615860941,0.015554354
4/4/2022,-0.793018001,-0.020895145
4/5/2022,-0.68289023,-0.053471407
4/6/2022,-0.353908491,-0.029848117
4/7/2022,-0.261818844,-0.035135326
4/8/2022,-0.349634922,-0.038682979
4/11/2022,-0.115231811,-0.02845564
4/12/2022,-0.126080617,-0.008671629
4/13/2022,-0.254625444,-0.00467872
4/14/2022,-0.406365303,-0.043154991
4/15/2022,-0.364634182,-0.041671456
4/18/2022,-0.330385562,-0.04416757
4/19/2022,-0.272886298,-0.037195522
4/20/2022,-0.235843177,-0.026567199
4/21/2022,-0.049601165,-0.02278165
4/22/2022,0.492787525,0.0225661
4/25/2022,0.648638465,0.066507355
4/26/2022,0.945736037,0.08773803
4/27/2022,1.002055604,0.078507305
4/28/2022,1.000770639,0.144332341
4/29/2022,1.307602955,0.113476722
5/2/2022,1.508453652,0.131795704
5/3/2022,1.258515933,0.134611591
5/4/2022,0.941982815,0.124415896
5/5/2022,1.389201718,0.117297547
5/6/2022,1.494548183,0.152985394
5/9/2022,2.11841379,0.224602554
5/10/2022,1.965824164,0.229111843
5/11/2022,1.710072303,0.234121369
5/12/2022,2.009210362,0.280944111
5/13/2022,1.543031124,0.258552182
5/16/2022,1.425106494,0.270459298
5/17/2022,1.072436148,0.23984896
5/18/2022,1.345290903,0.266182528
5/19/2022,1.476976893,0.297340824
5/20/2022,1.298997333,0.287563302
5/23/2022,0.993436287,0.233845434
5/24/2022,1.070346053,0.239573698
5/25/2022,0.949692332,0.229828257
5/26/2022,0.770533956,0.231675236
5/27/2022,0.389104713,0.2072958
5/30/2022,0.347948965,0.206076816
5/31/2022,0.411841378,0.151833607
6/1/2022,0.731988486,0.493470382
6/2/2022,0.273595103,0.148929179
6/3/2022,0.231439157,0.135594162
6/6/2022,0.313286131,0.1194217
6/7/2022,0.385044847,0.151632763
6/8/2022,0.478921719,0.168836716
6/9/2022,0.656606631,0.171212164
6/10/2022,0.858344243,0.192225377
6/13/2022,2.139735566,0.273009729
6/14/2022,2.176315286,0.276096886
6/15/2022,2.093801673,0.283259759
6/16/2022,2.850685339,0.29541954
6/17/2022,2.588050847,0.284657324
6/20/2022,2.423513634,0.269280888
6/21/2022,2.19141246,0.219595813
6/22/2022,2.265239601,0.260694529
6/23/2022,2.343053654,0.264442568
6/24/2022,2.100282265,0.226901452
6/27/2022,1.991844479,0.208632263
6/28/2022,2.020958928,0.219287407
6/29/2022,2.123159465,0.251550239
6/30/2022,2.454734318,0.276536546
7/1/2022,2.889652049,0.302802232
7/4/2022,2.861372537,0.299332247
7/5/2022,2.785035486,0.344619983
7/6/2022,2.772293073,0.341140963
7/7/2022,2.47426933,0.333717101
7/8/2022,2.246699411,0.306434237
7/11/2022,2.43299794,0.354158433
7/12/2022,2.518223524,0.399041243
7/13/2022,2.376651304,0.411153654
7/14/2022,2.568929342,0.45168124
7/15/2022,2.288526389,0.436894785
7/18/2022,2.259499378,0.419843197
7/19/2022,1.963246693,0.406906446
7/20/2022,1.78234627,0.378910937
7/21/2022,1.636228699,0.394635644
7/22/2022,1.549695791,0.381444868
7/25/2022,1.324017709,0.35503395
7/26/2022,1.555745523,0.347778689
7/27/2022,1.44339089,0.36207757
7/28/2022,1.380647787,0.352908229
7/29/2022,1.140089947,0.319069339
8/1/2022,1.191339858,0.34043505
8/2/2022,1.372935486,0.32551423
8/3/2022,1.248347248,0.331618978
8/4/2022,1.150598295,0.322837027
8/5/2022,1.068964958,0.275920094
8/8/2022,1.001530843,0.289167331
8/9/2022,1.042393853,0.274201056
8/10/2022,0.659161077,0.250065757
8/11/2022,0.603485012,0.182576219
8/12/2022,0.360398547,0.180379339
8/15/2022,0.525390579,0.214736204
8/16/2022,0.43314308,0.210437954
8/17/2022,0.589427629,0.214971395
8/18/2022,0.668673399,0.238426647
8/19/2022,0.999792944,0.247145507
8/22/2022,1.412250402,0.253005708
8/23/2022,1.509112751,0.247120101
8/24/2022,1.341330285,0.22067992
8/25/2022,1.173873487,0.205775243
8/26/2022,1.247471965,0.178217143
8/29/2022,1.574165177,0.204329246
8/30/2022,1.461254625,0.199032008
8/31/2022,1.626848537,0.172711405
9/1/2022,1.678463115,0.192563304
9/2/2022,1.57674153,0.19547854
9/5/2022,1.81458004,0.204590592
9/6/2022,1.800282617,0.196311886
9/7/2022,1.768797103,0.214612394
9/8/2022,1.461523109,0.164918691
9/9/2022,1.154433381,0.147531675
9/12/2022,1.139720237,0.120397372
9/13/2022,1.234774525,0.132858445
9/14/2022,1.323465471,0.144920479
9/15/2022,1.445809895,0.161749487
9/16/2022,1.72460469,0.191259739
9/19/2022,1.730365679,0.183974331
9/20/2022,1.876192163,0.18366278
9/21/2022,2.006379498,0.198977125
9/22/2022,1.998146149,0.177058264
9/23/2022,2.476041654,0.229296449
9/26/2022,3.082155588,0.266060318
9/27/2022,3.114312874,0.275767781
9/28/2022,3.387102038,0.399002871
9/29/2022,3.470481381,0.405463821
9/30/2022,3.286035015,0.367682035
10/3/2022,3.160071552,0.37954639
10/4/2022,2.72839579,0.337538671
10/5/2022,2.638157851,0.334078529
10/6/2022,2.74726024,0.322277068
10/7/2022,2.901742358,0.341187195
10/10/2022,3.101576395,0.354667678
10/11/2022,3.408458909,0.390225926
10/12/2022,3.422477604,0.415176095
10/13/2022,3.389204222,0.437328055
10/14/2022,3.123886565,0.410576123
10/17/2022,3.136646112,0.412309924
10/18/2022,2.896193246,0.401276633
10/19/2022,2.992866085,0.416122974
10/20/2022,3.045855013,0.418700619
10/21/2022,3.195306382,0.451609422
10/24/2022,3.030406678,0.483064398
10/25/2022,2.860204446,0.510509257
10/26/2022,2.652500256,0.495284138
10/27/2022,2.469465238,0.512754604
10/28/2022,2.253793918,0.478185655
10/31/2022,2.44696795,0.460577182
11/1/2022,2.307538011,0.431549582
11/2/2022,2.249650949,0.425568112
11/3/2022,2.286848865,0.433244108
11/4/2022,2.047777064,0.399369334
11/7/2022,1.932746655,0.374177785
11/8/2022,1.93482749,0.377473763
11/9/2022,1.846461287,0.387373313
11/10/2022,1.590152924,0.428544952
11/11/2022,1.405695264,0.413076043
11/14/2022,1.33631517,0.32803578
11/15/2022,1.219063122,0.310889593
11/16/2022,1.306424269,0.309516444
11/17/2022,1.3703491,0.330544892
11/18/2022,1.327913039,0.297039194
11/21/2022,1.32200947,0.305743875
11/22/2022,1.19383675,0.302874054
11/23/2022,1.113504909,0.293272375
11/24/2022,1.130987465,0.287053422
11/25/2022,1.055192624,0.258895146
11/28/2022,1.230495142,0.257881842
11/29/2022,1.165896958,0.21669918
11/30/2022,1.006300821,0.207877873
12/1/2022,0.879963013,0.20874907
12/2/2022,0.825470611,0.179668332
12/5/2022,0.703194477,0.147728616
12/6/2022,1.090347311,0.1623213
12/7/2022,1.027496438,0.18047056
12/8/2022,0.895925739,0.136665198
12/9/2022,0.871991968,0.098239179
12/12/2022,0.912537607,0.093532148
12/13/2022,0.547580888,0.067186034
12/14/2022,0.317600406,0.033052926
12/15/2022,0.498214559,0.044826219
12/16/2022,0.688826128,0.054260051
12/19/2022,0.74350663,0.0447184
12/20/2022,0.895000897,0.046812627
12/21/2022,0.732614258,0.041715117
12/22/2022,0.790329617,0.042585177
12/23/2022,0.79753168,0.046089464
12/26/2022,0.786435829,0.058259912
12/27/2022,0.813794454,0.03863491
12/28/2022,0.853749776,0.034370852
12/29/2022,0.836875139,0.053012069
12/30/2022,0.908846553,0.046156067
1/2/2023,0.926916411,0.056636682
1/3/2023,0.938192628,0.053881204
1/4/2023,0.787988881,0.049813429
1/5/2023,0.65210368,0.039128503
1/6/2023,0.490314247,0.043699673
1/9/2023,0.435500049,0.04256133
1/10/2023,0.283731758,0.03199596
1/11/2023,0.257004091,0.031394702
1/12/2023,0.231527302,0.041292842
1/13/2023,0.147238423,0.010435661
1/16/2023,0.234174297,0.024575969
1/17/2023,0.133762813,0.008670545
1/18/2023,-0.07385804,0.021344093
1/19/2023,0.023630372,0.01386134
1/20/2023,-0.003863439,-0.002263674
1/23/2023,-0.081867561,-0.011775683
1/24/2023,-0.116532291,-0.004356458
1/25/2023,-0.109635726,0.000195004
1/26/2023,-0.110708987,-0.015842803
1/27/2023,-0.179939228,-0.019063695
1/30/2023,-0.035708904,-0.014728702
1/31/2023,-0.087913661,-0.021460609
2/1/2023,-0.218800241,-0.012324201
2/2/2023,-0.487620893,-0.033112734
2/3/2023,-0.469552031,-0.050614381
2/6/2023,-0.269192367,-0.052771359
2/7/2023,-0.315202751,-0.04767415
2/8/2023,-0.335333766,-0.032151867
2/9/2023,-0.325336425,-0.039142338
2/10/2023,-0.157026395,-0.027714457
2/13/2023,-0.15013955,-0.016124031
2/14/2023,-0.303318274,-0.024917561
2/15/2023,-0.369343911,-0.02040398
2/16/2023,-0.37690515,-0.027505818
2/17/2023,-0.258076333,-0.001427505
2/20/2023,-0.221683455,-0.002619182
2/21/2023,-0.013614515,-0.00514936
2/22/2023,0.052109785,0.008818733
2/23/2023,-0.090751461,-0.00422043
2/24/2023,-0.030427761,-0.008374185
2/27/2023,-0.072539449,-0.00088495
2/28/2023,-0.089987859,0.0034188
3/1/2023,-0.050818896,-0.007498705
3/2/2023,-0.070120147,-0.001345459
3/3/2023,-0.218351033,6.75E-05
3/6/2023,-0.199511559,-0.012625058
3/7/2023,-0.163453913,-0.012801041
3/8/2023,-0.135594274,-0.005688881
3/9/2023,0.081149071,0.026677179
3/10/2023,0.539582824,0.065674974
3/13/2023,1.428646389,0.096974179
3/14/2023,1.253404062,0.08735092
3/15/2023,2.425909074,0.135259271
3/16/2023,1.683346583,0.112935533
3/17/2023,2.097701242,0.140796759
3/20/2023,2.189806297,0.150793196
3/21/2023,1.444812871,0.116895958
3/22/2023,1.248118589,0.143759602
3/23/2023,1.419161955,0.140525779
3/24/2023,1.735262939,0.14986859
3/27/2023,1.408817773,0.125742621
3/28/2023,1.160832114,0.122336998
3/29/2023,0.894092287,0.111934766
3/30/2023,0.776496511,0.114949907
3/31/2023,0.630239208,0.111969876
4/3/2023,0.497990624,0.111998434
4/4/2023,0.433537626,0.124445088
4/5/2023,0.757090686,0.132369254
4/6/2023,0.672323044,0.133490895
4/7/2023,0.613187575,0.119300389
4/10/2023,0.518555949,0.117562991
4/11/2023,0.34105145,0.112380336
4/12/2023,0.199980138,0.115070925
4/13/2023,0.032583845,0.106223347
4/14/2023,-0.141550848,0.08842738
4/17/2023,-0.119918871,0.081182246
4/18/2023,-0.231608562,0.089489963
4/19/2023,-0.209704147,0.100158274
4/20/2023,-0.095619877,0.113590678
4/21/2023,-0.129716127,0.108790524
4/24/2023,-0.079134821,0.12191103
4/25/2023,0.224555816,0.137538394
4/26/2023,0.289523638,0.135850652
4/27/2023,0.007789949,0.119868211
4/28/2023,-0.076362439,0.110943804
5/1/2023,-0.050552939,0.089544317
5/2/2023,0.258610993,0.129007584
5/3/2023,0.306824353,0.138352485
5/4/2023,0.489857793,0.140009314
5/5/2023,0.150708233,0.128426849
5/8/2023,0.152839069,0.118894143
5/9/2023,0.127294041,0.120417827
5/10/2023,0.104520449,0.13676525
5/11/2023,0.129102698,0.139358943
5/12/2023,-0.058113328,0.13197008
5/15/2023,0.002101816,0.143524013
5/16/2023,0.000544671,0.135501926
5/17/2023,-0.094176435,0.139931294
5/18/2023,-0.118353326,0.127963341
5/19/2023,-0.011757514,0.125359972
5/22/2023,-0.043761797,0.121530854
5/23/2023,0.085300558,0.13127341
5/24/2023,0.239538818,0.129225804
5/25/2023,0.20719493,0.115634785
5/26/2023,0.159555364,0.121049891
5/29/2023,0.180159378,0.121642395
5/30/2023,0.133740909,0.120496765
5/31/2023,0.203094064,0.12571214
6/1/2023,-0.076537122,0.131874346
6/2/2023,-0.343038319,0.090628286
6/5/2023,-0.273888664,0.094463292
6/6/2023,-0.419979396,0.087605674
6/7/2023,-0.489099401,0.064746354
6/8/2023,-0.462623327,0.080410265
6/9/2023,-0.608214196,0.066678772
6/12/2023,-0.589648493,0.065900757
6/13/2023,-0.659124602,0.039195867
6/14/2023,-0.739956727,0.037170015
6/15/2023,-0.666890739,0.048217702
6/16/2023,-0.899506027,0.030855141
6/19/2023,-0.808047847,0.032446625
6/20/2023,-0.784861457,0.047385324
6/21/2023,-0.767136782,0.046528762
6/22/2023,-0.825230705,0.035748245
6/23/2023,-0.667761265,0.048097072
6/26/2023,-0.557,0.053
6/27/2023,-0.643,0.04
6/28/2023,-0.638,0.053
6/29/2023,-0.686,0.038
6/30/2023,-0.759,0.032
7/3/2023,-0.832,0.019
7/4/2023,-0.817,0.019
7/5/2023,-0.862,0.011
7/6/2023,-0.588,0.015
7/7/2023,-0.582,0.022
7/10/2023,-0.547,0.031
7/11/2023,-0.608,0.017
7/12/2023,-0.729,0.029
7/13/2023,-0.862,0.028
7/14/2023,-0.915,0.009
7/17/2023,-0.767,0.013
7/18/2023,-0.817,0.012
7/19/2023,-0.741,0.02
7/20/2023,-0.764,0.005
7/21/2023,-0.817,0.011
7/24/2023,-0.777,0.007
7/25/2023,-0.779,0.004
7/26/2023,-0.802,0.005
7/27/2023,-0.831,-0.027
7/28/2023,-0.956,-0.02
7/31/2023,-0.965,-0.029
8/1/2023,-0.922,-0.033
8/2/2023,-0.629,-0.016
8/3/2023,-0.513,-0.018
8/4/2023,-0.521,0.001
8/7/2023,-0.593,-0.007
8/8/2023,-0.518,0.005
8/9/2023,-0.65,0.003
8/10/2023,-0.778,-0.016
8/11/2023,-0.734,-0.02
8/14/2023,-0.699,-0.011
8/15/2023,-0.561,0.005
8/16/2023,-0.542,0.003
8/17/2023,-0.394,0.018
8/18/2023,-0.386,0.028
8/21/2023,-0.406,0.026
8/22/2023,-0.509,0.023
8/23/2023,-0.569,0.032
8/24/2023,-0.543,0.017
8/25/2023,-0.592,0.024
8/28/2023,-0.731,0.027
8/29/2023,-0.831,0.036
8/30/2023,-0.852,0.029
8/31/2023,-0.893,0.029
9/1/2023,-0.956,0.013
9/4/2023,-0.933,0.012
9/5/2023,-0.887,0.006
9/6/2023,-0.87,0.006
9/7/2023,-0.806,0.019
9/8/2023,-0.893,0.012
9/11/2023,-0.931,0.012
9/12/2023,-0.941,0.015
9/13/2023,-0.969,0.02
9/14/2023,-1.159,0.01
9/15/2023,-1.095,0.003
9/18/2023,-1.047,0.012
9/19/2023,-1.066,0.005
9/20/2023,-1.11,0
9/21/2023,-0.851,0.008
9/22/2023,-0.914,0.016
9/25/2023,-0.831,0.008
9/26/2023,-0.62,0.018
9/27/2023,-0.263,0.343
9/28/2023,-0.464,0.035
9/29/2023,-0.615,0.008
10/2/2023,-0.49,0
10/3/2023,-0.244,0.009
10/4/2023,-0.108,0.036
10/5/2023,-0.17,0.042
10/6/2023,-0.313,0.033
10/9/2023,-0.199,0.034
10/10/2023,-0.314,0.044
10/11/2023,-0.426,0.043
10/12/2023,-0.479,0.025
10/13/2023,-0.211,0.046
10/16/2023,-0.291,0.039
10/17/2023,-0.324,0.023
10/18/2023,-0.166,0.028
10/19/2023,0.045,0.035
10/20/2023,0.199,0.057
10/23/2023,0.123,0.07
10/24/2023,-0.061,0.057
10/25/2023,-0.067,0.037
10/26/2023,0.099,0.065
10/27/2023,0.031,0.062
10/30/2023,-0.003,0.06
10/31/2023,-0.203,0.025
11/1/2023,-0.341,0.048
11/2/2023,-0.522,0.026
11/3/2023,-0.649,0.023
11/6/2023,-0.502,0.26
11/7/2023,-0.761,0.017
11/8/2023,-0.789,0.017
11/9/2023,-0.832,0.002
11/10/2023,-0.839,0.01
11/13/2023,-0.789,0.038
11/14/2023,-0.96,0.027
11/15/2023,-1.104,-0.003
11/16/2023,-1.116,0.008
11/17/2023,-1.228,0.002
11/20/2023,-1.158,-0.004
11/21/2023,-1.178,-0.015
11/22/2023,-1.271,-0.019
11/23/2023,-1.301,-0.021
11/24/2023,-1.385,-0.031
11/27/2023,-1.306,-0.015
11/28/2023,-1.321,-0.006
11/29/2023,-1.313,-0.016
11/30/2023,-1.306,-0.039
12/1/2023,-1.289,-0.019
12/4/2023,-1.28,-0.033
12/5/2023,-1.23,-0.028
12/6/2023,-1.253,-0.03
12/7/2023,-1.16,-0.035
12/8/2023,-1.234,-0.05
12/11/2023,-1.225,-0.05
12/12/2023,-1.268,-0.048
12/13/2023,-1.281,-0.021
12/14/2023,-1.382,-0.055
12/15/2023,-1.432,-0.062
12/18/2023,-1.386,-0.07
12/19/2023,-1.513,-0.074
12/20/2023,-1.488,-0.064
12/21/2023,-1.404,-0.072
12/22/2023,-1.436,-0.071
12/25/2023,-1.406,-0.069
12/26/2023,-1.445,-0.069
12/27/2023,-1.444,-0.056
12/28/2023,-1.433,-0.074
12/29/2023,-1.421,-0.092
1/1/2024,-1.404,-0.092
1/2/2024,-1.287,-0.094
1/3/2024,-1.238,-0.068
1/4/2024,-1.231,-0.078
1/5/2024,-1.327,-0.078
1/8/2024,-1.326,-0.064
1/9/2024,-1.291,-0.063
1/10/2024,-1.38,-0.076
1/11/2024,-1.368,-0.072
1/12/2024,-1.311,-0.071
1/15/2024,-1.303,-0.071
1/16/2024,-1.354,-0.083
1/17/2024,-1.272,-0.075
1/18/2024,-1.381,-0.08
1/19/2024,-1.441,-0.078
1/22/2024,-1.443,-0.072
1/23/2024,-1.499,-0.073
1/24/2024,-1.586,-0.088
1/25/2024,-1.59,-0.081
1/26/2024,-1.622,-0.088
1/29/2024,-1.576,-0.084
1/30/2024,-1.597,-0.077
1/31/2024,-1.444,-0.074
2/1/2024,-1.472,-0.078
2/2/2024,-1.548,-0.105
2/5/2024,-1.519,-0.114
2/6/2024,-1.561,-0.108
2/7/2024,-1.621,-0.11
2/8/2024,-1.647,-0.111
2/9/2024,-1.708,-0.113
2/12/2024,-1.642,-0.074
2/13/2024,-1.559,-0.094
2/15/2024,-1.697,-0.091
2/16/2024,-1.721,-0.142
2/19/2024,-1.786,-0.141
2/20/2024,-1.786,-0.148
2/21/2024,-1.801,-0.159
2/22/2024,-1.969,-0.166
2/23/2024,-2,-0.161
